MUNIC_CODE7,MUNIC_CODE6,FU,FU_NAME,LONG,LAT,OBSERVED,EXPECTED,RR_PREV,HDI,HDI_educ,HDI_long,HDI_inc,GeoSES,GeoSESed,GeoSESpv,GeoSESdp,GeoSESwl,GeoSESin,GeoSESsg
4200507,420050,42,SANTA CATARINA,"-52,987251","-27,076213",77,"112,4822553","0,684544","0,713","0,629","0,811","0,712","-0,17325","65,82148","22,00428","37,2892","0,143667","2188,968","0,136332"
4200556,420055,42,SANTA CATARINA,"-52,859419","-26,880228",20,"46,15545133","0,433314","0,745","0,661","0,86","0,728","-0,05778","64,17554","13,00333","42,3479",0,"2792,324","0,15231"
4200606,420060,42,SANTA CATARINA,"-48,840538","-27,706597",87,"101,4900722","0,857223","0,723","0,606","0,853","0,731","0,03727","65,8443","6,735348","38,73811","1,296617","2779,758","0,189849"
4200705,420070,42,SANTA CATARINA,"-49,343812","-27,705396",141,"165,0473777","0,854293","0,668","0,481","0,882","0,702","-0,20084","73,13147","33,00174","33,29707","0,30344","1821,849","0,177865"
4200754,420075,42,SANTA CATARINA,"-51,911037","-27,431138",22,"45,26939354","0,485976","0,755","0,664","0,882","0,734","-0,0483","64,37076","19,49925","48,69849",0,"2558,048","0,185585"
4200804,420080,42,SANTA CATARINA,"-53,33327","-26,535681",84,"119,5550293","0,702597","0,699","0,608","0,8","0,703","-0,145","68,28758","23,68112","44,03041","0,130927","2180,337","0,172505"
4200903,420090,42,SANTA CATARINA,"-48,983476","-27,582257",73,"101,5006022","0,719201","0,687","0,581","0,797","0,699","-0,19247","71,75413","32,92631","28,79765","0,227046","2023,473","0,183259"
4201000,420100,42,SANTA CATARINA,"-51,131194","-27,683777",132,"158,7311094","0,831588","0,688","0,592","0,826","0,667","-0,25783","67,33536","41,17883","44,0873","0,484908","1650,49","0,137466"
4201109,420110,42,SANTA CATARINA,"-49,131599","-27,909887",39,"63,78657446","0,611409","0,674","0,524","0,836","0,699","-0,21678","75,70195","23,03971","28,03997",0,"1973,998","0,194292"
4201208,420120,42,SANTA CATARINA,"-48,76496","-27,513371",75,"130,0322273","0,57677","0,749","0,615","0,89","0,768","0,105482","66,17524","7,319899","40,77221","1,274468","3447,196","0,195356"
4201257,420125,42,SANTA CATARINA,"-49,391638","-27,041813",168,"158,0899749","1,062689","0,708","0,584","0,827","0,735","-0,03788","69,17994","11,46588","45,2782","0,726766","2708,717","0,180279"
4201273,420127,42,SANTA CATARINA,"-52,148599","-27,157404",52,"89,35420554","0,581946","0,733","0,614","0,863","0,744","-0,05385","69,05123","20,0124","41,96635","0,470145","2807,226","0,190668"
4201307,420130,42,SANTA CATARINA,"-48,692707","-26,375952",352,"343,5202815","1,024688","0,703","0,602","0,83","0,696","-0,15594","61,2717","21,91652","35,74755","0,136101","2236,453","0,149335"
4201406,420140,42,SANTA CATARINA,"-49,480967","-28,935752",966,"1004,06059","0,962081","0,76","0,691","0,853","0,745","0,055818","55,08589","14,0611","39,46313","1,4919","2701,903","0,18162"
4201505,420150,42,SANTA CATARINA,"-49,012911","-28,258705",82,"140,1982241","0,584875","0,77","0,698","0,882","0,743","0,095319","58,66388","8,517822","38,18501","1,570802","2897,843","0,194414"
4201604,420160,42,SANTA CATARINA,"-51,334124","-26,932565",52,"72,48443998","0,71739","0,764","0,653","0,873","0,781","0,090899","61,14671","5,677229","49,66791",0,"3461,409","0,19111"
4201653,420165,42,SANTA CATARINA,"-52,457789","-27,073534",27,"43,99105858","0,613758","0,715","0,61","0,842","0,713","-0,06803","68,57819","13,7133","38,77046","0,358206","2747,048","0,173992"
4201703,420170,42,SANTA CATARINA,"-49,386363","-26,954776",137,"132,6873828","1,032504","0,742","0,636","0,868","0,739","0,037616","62,51024","9,42833","50,21272","0,632188","2660,407","0,194147"
4201802,420180,42,SANTA CATARINA,"-49,779457","-27,420536",69,"62,28639594","1,107789","0,733","0,668","0,802","0,736","-0,02116","60,80953","22,19539","39,35259","0,889522","2501,355","0,181913"
4201901,420190,42,SANTA CATARINA,"-49,643628","-27,299029",73,"96,01907325","0,76026","0,733","0,606","0,87","0,748","-0,01829","69,2675","14,56573","46,86606",0,"2945,713","0,188438"
4201950,420195,42,SANTA CATARINA,"-49,405703","-28,980402",247,"199,0234728","1,241079","0,746","0,642","0,858","0,753","-0,02437","57,97375","22,08856","43,83845","0,769028","2461,737","0,180303"
4202008,420200,42,SANTA CATARINA,"-48,634617","-26,991819",1469,"1884,740073","0,77931","0,845","0,789","0,894","0,854","0,44923","37,04928","6,119899","48,90948","4,301944","4536,934","0,183752"
4202057,420205,42,SANTA CATARINA,"-48,606646","-26,45643",197,"195,6668606","1,006814","0,716","0,611","0,844","0,713","-0,06365","62,12897","19,39946","47,94689","1,153383","2125,056","0,177166"
4202073,420207,42,SANTA CATARINA,"-49,590894","-29,164521",168,"165,2815809","1,016448","0,728","0,622","0,844","0,734","-0,08538","63,80116","18,23958","37,47611","0,924462","2268,71","0,18517"
4202081,420208,42,SANTA CATARINA,"-53,64105","-26,768938",52,"59,39514402","0,87549","0,672","0,565","0,795","0,675","-0,29521","73,29206","26,55549","25,73006",0,"1835,968","0,162185"
4202099,420209,42,SANTA CATARINA,"-53,441303","-26,652294",32,"40,65212285","0,787165","0,701","0,599","0,83","0,692","-0,19509","72,2035","22,16744","32,04973",0,"2110,628","0,174315"
4202107,420210,42,SANTA CATARINA,"-48,683864","-26,634361",437,"405,9110196","1,076602","0,738","0,639","0,857","0,735","-0,00171","59,48246","17,29865","43,62017","1,328274","2595,315","0,171766"
4202131,420213,42,SANTA CATARINA,"-50,464788","-26,276228",81,"95,49573382","0,848201","0,675","0,598","0,826","0,624","-0,31632","68,76989","47,238","33,28168",0,"1339,19","0,156831"
4202156,420215,42,SANTA CATARINA,"-53,580977","-26,844586",36,"49,61256461","0,725619","0,705","0,611","0,82","0,699","-0,16243","67,80234","27,24222","36,01932",0,"2306,571","0,19791"
4202206,420220,42,SANTA CATARINA,"-49,364403","-26,777508",170,"183,7398091","0,925217","0,74","0,645","0,868","0,723","-0,01381","61,68583","11,56333","35,48982","0,308786","2499,441","0,19153"
4202305,420230,42,SANTA CATARINA,"-48,654489","-27,494323",945,"894,9843068","1,055902","0,739","0,659","0,836","0,733","0,030536","54,70428","13,96903","40,90577","1,235116","2616,602","0,174109"
4202404,420240,42,SANTA CATARINA,"-49,057631","-26,916108",4184,"5056,765394","0,827166","0,806","0,722","0,894","0,812","0,333904","46,38169","5,919166","53,82432","2,72118","4030,824","0,191169"
4202438,420243,42,SANTA CATARINA,"-49,945898","-27,743198",56,"59,72250161","0,937669","0,647","0,549","0,768","0,642","-0,30293","69,70999","40,73135","34,76046",0,"1418,937","0,164572"
4202453,420245,42,SANTA CATARINA,"-48,521345","-27,144255",207,"234,4333485","0,882972","0,781","0,732","0,864","0,753","0,077994","52,63944","12,06423","40,68993","1,785217","2939,622","0,157272"
4202503,420250,42,SANTA CATARINA,"-49,624978","-28,337947",48,"75,88595805","0,632522","0,696","0,568","0,835","0,71","-0,14276","68,12605","37,68167","42,76771","1,36616","2348,378","0,144119"
4202537,420253,42,SANTA CATARINA,"-52,393016","-26,735923",27,"41,65110977","0,648239","0,718","0,606","0,827","0,74","-0,06787","64,13507","27,43322","46,58943","0,281337","2709,439","0,173923"
4202578,420257,42,SANTA CATARINA,"-53,09535","-26,691812",37,"44,38806929","0,833555","0,712","0,601","0,83","0,725","-0,05632","68,39973","13,21896","51,2065",0,"2506,775","0,173874"
4202602,420260,42,SANTA CATARINA,"-49,489834","-27,798671",162,"143,4856437","1,12904","0,699","0,559","0,869","0,704","-0,14394","68,11877","27,45185","43,60165","0,35204","2177,869","0,169103"
4202701,420270,42,SANTA CATARINA,"-49,078484","-27,202107",70,"84,15574274","0,831787","0,724","0,604","0,848","0,741","-0,00385","66,65448","3,841432","35,45818","0,439738","2724,716","0,182139"
4202800,420280,42,SANTA CATARINA,"-49,164548","-28,280039",388,"450,1624249","0,861893","0,778","0,716","0,881","0,746","0,127865","53,54446","8,642399","43,6878","1,53067","3006,585","0,184478"
4202859,420285,42,SANTA CATARINA,"-49,890908","-27,364251",61,"63,01780429","0,96798","0,78","0,702","0,883","0,766","0,09252","57,93819","7,777099","48,89349","0,846511","2903,93","0,179465"
4202875,420287,42,SANTA CATARINA,"-50,835921","-27,318362",58,"52,46270894","1,105549","0,661","0,545","0,819","0,646","-0,31558","74,10206","42,56498","39,67682",0,"1440,736","0,159178"
4202909,420290,42,SANTA CATARINA,"-48,915163","-27,09831",1471,"1680,248296","0,875405","0,795","0,707","0,894","0,794","0,232717","51,62578","6,14805","46,4307","1,817482","3792,642","0,181604"
4203006,420300,42,SANTA CATARINA,"-51,019035","-26,775348",1125,"1090,192085","1,03194","0,735","0,62","0,878","0,728","-0,0437","60,46366","23,42287","48,41096","1,322823","2378,163","0,157469"
4203105,420310,42,SANTA CATARINA,"-53,250527","-27,073054",76,"114,9563898","0,661112","0,728","0,631","0,83","0,737","-0,03887","65,26286","17,73043","46,899","0,454475","2853,497","0,161105"
4203154,420315,42,SANTA CATARINA,"-51,096635","-26,604677",48,"46,26084489","1,037595","0,622","0,5","0,779","0,618","-0,43739","77,66139","48,56793","34,56352","0,274504","1440,19","0,103418"
4203204,420320,42,SANTA CATARINA,"-48,649996","-27,026457",1078,"866,6518365","1,243955","0,726","0,6","0,866","0,736","-0,04544","61,24753","12,75324","30,48868","0,646296","2853,099","0,169555"
4203253,420325,42,SANTA CATARINA,"-50,511479","-27,941685",43,"54,46020685","0,789564","0,654","0,516","0,796","0,68","-0,20594","72,55514","38,11061","52,90872","0,836083","1679,477","0,14451"
4203303,420330,42,SANTA CATARINA,"-49,263344","-26,190659",183,"202,9459737","0,901712","0,714","0,636","0,845","0,677","-0,10994","63,15957","26,79201","41,81682","0,800083","1814,175","0,179019"
4203402,420340,42,SANTA CATARINA,"-50,761994","-27,896657",108,"129,2724542","0,835439","0,641","0,528","0,768","0,648","-0,28745","71,51953","41,4925","44,782","0,334651","1511,33","0,139847"
4203501,420350,42,SANTA CATARINA,"-53,090155","-26,394551",157,"158,1852497","0,992507","0,69","0,595","0,787","0,702","-0,2213","68,89452","32,54422","36,50854","0,502699","2197,231","0,157799"
4203600,420360,42,SANTA CATARINA,"-51,223673","-27,399053",506,"538,1624962","0,940226","0,742","0,658","0,861","0,721","-0,03355","59,0776","21,1484","51,96372","0,532439","2293,598","0,174774"
4203709,420370,42,SANTA CATARINA,"-48,789273","-27,272415",171,"167,2853431","1,022207","0,697","0,542","0,865","0,723","-0,16348","69,79962","25,78805","32,21515","0,41853","2248,721","0,175877"
4203808,420380,42,SANTA CATARINA,"-50,397849","-26,178807",886,"860,8889213","1,029177","0,757","0,692","0,874","0,717","-0,02018","55,23922","27,67475","45,19624","1,202844","2278,256","0,175981"
4203907,420390,42,SANTA CATARINA,"-51,611363","-27,344278",256,"331,3722027","0,772526","0,752","0,659","0,869","0,742","-0,02361","58,8817","12,87773","44,15044","0,344259","2553,767","0,168987"
4203956,420395,42,SANTA CATARINA,"-48,960575","-28,449046",377,"359,471153","1,048769","0,767","0,716","0,87","0,724","-0,00642","51,09635","12,99544","37,47477","0,284092","2431,368","0,166614"
4204004,420400,42,SANTA CATARINA,"-51,658948","-27,072035",122,"154,3476497","0,790415","0,714","0,625","0,806","0,723","-0,07261","63,09905","20,44337","51,29284","0,49481","2418,141","0,154621"
4204103,420410,42,SANTA CATARINA,"-52,880475","-27,161282",74,"88,68570245","0,834403","0,691","0,523","0,87","0,725","-0,20095","72,9798","27,03044","30,73898","0,155395","2558,28","0,173492"
4204152,420415,42,SANTA CATARINA,"-51,335994","-27,634739",39,"53,03958938","0,735296","0,719","0,692","0,826","0,651","-0,14912","62,72159","36,72888","48,02771","0,415856","1553,417","0,177328"
4204178,420417,42,SANTA CATARINA,"-50,870062","-27,795828",50,"65,73726409","0,7606","0,621","0,455","0,829","0,634","-0,40679","78,32627","49,26252","35,29463",0,"1488,09","0,121954"
4204194,420419,42,SANTA CATARINA,"-49,544326","-27,585298",30,"43,75429906","0,685644","0,704","0,616","0,833","0,68","-0,18992","69,06334","35,12973","36,61617",0,"1902,484","0,175209"
4204202,420420,42,SANTA CATARINA,"-52,617031","-27,106837",2374,"2757,852391","0,860705","0,79","0,727","0,871","0,779","0,152724","50,23083","11,45389","46,09943","1,69398","3301,008","0,166233"
4204251,420425,42,SANTA CATARINA,"-49,327129","-28,603023",205,"257,4253421","0,796334","0,78","0,74","0,859","0,747","0,138411","49,89979","9,866229","52,21578","0,521338","2797,639","0,191327"
4204301,420430,42,SANTA CATARINA,"-52,023971","-27,233659",808,"1222,511022","0,660844","0,8","0,756","0,872","0,777","0,138933","50,08841","10,79946","46,62904","1,162208","3199,214","0,177795"
4204350,420435,42,SANTA CATARINA,"-52,603251","-26,985081",65,"69,71581098","0,932355","0,747","0,662","0,855","0,735","0,071735","58,84228","11,65594","46,6757","0,937884","2814,498","0,170666"
4204400,420440,42,SANTA CATARINA,"-52,709151","-26,903251",109,"193,8280204","0,562338","0,744","0,653","0,86","0,732","0,014242","62,6468","12,41895","43,5456","0,86844","2924,345","0,174299"
4204459,420445,42,SANTA CATARINA,"-52,669699","-26,511638",30,"47,13418039","0,636477","0,696","0,609","0,816","0,678","-0,25134","67,97591","36,3483","37,02246",0,"1789,314","0,138491"
4204509,420450,42,SANTA CATARINA,"-49,226737","-26,431966",221,"231,4802124","0,954722","0,78","0,707","0,873","0,768","0,081939","54,66525","11,65024","42,4314","0,584352","3097,792","0,187833"
4204558,420455,42,SANTA CATARINA,"-50,363761","-27,584808",282,"245,3546949","1,14937","0,702","0,614","0,804","0,701","-0,18427","62,92206","30,94341","44,28378","0,100383","2115,946","0,139583"
4204608,420460,42,SANTA CATARINA,"-49,36594","-28,673572",2948,"3165,165539","0,931322","0,788","0,737","0,846","0,786","0,197039","48,52684","9,884551","52,62093","1,680892","3498,074","0,16743"
4204707,420470,42,SANTA CATARINA,"-53,173846","-26,891727",163,"207,5119836","0,785485","0,742","0,682","0,804","0,744","0,019595","59,40863","10,20852","44,83447","0,510252","2711,613","0,192752"
4204756,420475,42,SANTA CATARINA,"-53,09329","-26,97314",23,"38,26752743","0,601029","0,754","0,623","0,886","0,777","0,062709","66,82409","9,636859","38,22758","0,180871","3973,228","0,207001"
4204806,420480,42,SANTA CATARINA,"-50,582601","-27,282983",737,"615,3818911","1,197679","0,721","0,62","0,846","0,716","-0,08446","61,91108","28,51396","48,94187","1,057121","2144,714","0,167176"
4204905,420490,42,SANTA CATARINA,"-53,504629","-26,81787",99,"174,8668276","0,566131","0,743","0,647","0,854","0,741","-0,00113","64,3063","15,40012","41,27793","0,912179","2911,88","0,178929"
4205001,420500,42,SANTA CATARINA,"-53,631395","-26,266489",250,"258,1046836","0,968597","0,706","0,61","0,82","0,703","-0,20684","67,20062","35,2066","41,11265","0,455514","2031,967","0,157682"
4205100,420510,42,SANTA CATARINA,"-49,716898","-26,986301",49,"64,75338031","0,756713","0,742","0,622","0,862","0,762","0,002878","68,27283","12,42957","40,72121","0,536968","3174,656","0,191049"
4205159,420515,42,SANTA CATARINA,"-49,479293","-26,720461",34,"65,49319963","0,519132","0,716","0,609","0,843","0,714","-0,03391","67,47648","8,900276","40,86853","0,943307","2301,669","0,192296"
4205175,420517,42,SANTA CATARINA,"-52,562534","-26,723621",54,"42,87056503","1,25961","0,657","0,55","0,808","0,638","-0,3536","71,71449","41,53744","29,82242",0,"1489,021","0,143095"
4205191,420519,42,SANTA CATARINA,"-49,643405","-28,985082",26,"35,76176817","0,727031","0,726","0,67","0,808","0,708","-0,07461","63,92822","20,58488","26,34917","1,218591","2239,172","0,189967"
4205209,420520,42,SANTA CATARINA,"-51,443433","-27,273895",72,"89,77251999","0,802022","0,723","0,592","0,868","0,736","-0,05328","66,26582","15,05379","43,75554","0,389711","2667,38","0,177311"
4205308,420530,42,SANTA CATARINA,"-52,271415","-26,859787",159,"174,452437","0,911419","0,758","0,676","0,863","0,746","0,043486","57,44046","16,17843","51,50754","1,001162","2798,582","0,160395"
4205357,420535,42,SANTA CATARINA,"-53,344891","-26,779432",20,"33,2172505","0,602094","0,708","0,608","0,792","0,736","-0,16836","70,3656","21,57234","33,72648",0,"2765,105","0,163565"
4205407,420540,42,SANTA CATARINA,"-48,547637","-27,587796",5384,"7319,643586","0,735081","0,847","0,8","0,873","0,87","0,555077","34,30352","7,813216","55,35696","5,157267","5339,714","0,170759"
4205431,420543,42,SANTA CATARINA,"-52,79345","-26,648523",33,"48,91692254","0,67461","0,715","0,593","0,845","0,728","-0,10293","68,05377","19,02552","41,88193",0,"2803,371","0,152021"
4205456,420545,42,SANTA CATARINA,"-49,468861","-28,742415",330,"330,5573391","0,998314","0,753","0,657","0,861","0,754","0,012263","60,1751","11,2289","38,72437","0,57173","2915,994","0,167394"
4205506,420550,42,SANTA CATARINA,"-50,925079","-27,023447",506,"524,2287853","0,965222","0,731","0,637","0,86","0,712","-0,09585","62,49655","27,9299","49,13478","0,52808","2243,028","0,169981"
4205555,420555,42,SANTA CATARINA,"-50,806408","-27,174752",40,"43,89355296","0,911294","0,682","0,588","0,812","0,664","-0,25919","69,98441","41,9054","34,557","0,36451","1808,482","0,172536"
4205605,420560,42,SANTA CATARINA,"-52,682002","-26,455476",60,"64,9523483","0,923753","0,708","0,618","0,815","0,704","-0,20665","68,09187","26,19666","41,92197",0,"2095,688","0,142989"
4205704,420570,42,SANTA CATARINA,"-48,612557","-28,020896",260,"314,4362311","0,826862","0,753","0,668","0,868","0,737","-0,02315","56,09465","16,61216","35,30971","1,031848","2462,677","0,179411"
4205803,420580,42,SANTA CATARINA,"-48,849842","-26,022076",242,"224,877859","1,076146","0,725","0,64","0,83","0,717","-0,09056","61,57241","20,53067","37,71442","0,886376","2570,761","0,163123"
4205902,420590,42,SANTA CATARINA,"-48,967707","-26,918369",814,"914,056459","0,890506","0,765","0,655","0,889","0,77","0,128061","55,34072","10,19418","49,42112","1,255075","3125,827","0,180703"
4206009,420600,42,SANTA CATARINA,"-48,578167","-27,318646",148,"232,5196267","0,636488","0,747","0,651","0,87","0,737","0,002216","59,77078","15,68737","42,62326","1,310375","2527,199","0,185063"
